ts,open,high,low,close,volume,funding_rate,timestamp,ret_1,ret_log,realized_vol_annual,price_stretch_z,funding_annualized,funding_z,trend_ema_fast,trend_ema_slow,funding_extreme_score,price_stretch_score,funding_price_conflict,funding_directional_score,trend_alignment_score,edge_funding_reversion,edge_carry_momentum,edge_carry_stress,edge_mark_dislocation,edge_options_vol_premium,edge_skew_panic,edge_term_structure_kink,edge_total
1777467600,77128.0,77229.0,76404.5,76762.5,492.25990461,-9.106817246938777e-06,2026-04-29 13:00:00+00:00,-0.0047388756353075046,-0.004750139706561612,0.2814929964839719,,-0.00997196488539796,,77071.61603491617,76793.88113232136,0.0,0.0,0.0,0.02215992196755102,0.0,0.0,0.0,0.0,0.0,0.10205466974272667,0.0,0.010775921400025368,0.013539670937130243
1777471200,76762.0,76846.5,76464.5,76547.5,239.78390216,-9.108863212063823e-06,2026-04-29 14:00:00+00:00,-0.002800846767627374,-0.0028047764783287877,0.27895598084539996,,-0.009974205217209887,,76990.98279877522,76787.13096431256,0.0,0.0,0.0,0.022164900482688637,0.0,0.0,0.0,0.0,0.0,0.10930328585293224,0.0,0.010775921400025368,0.014409504870354911
1777474800,76546.0,76602.0,75695.5,75890.0,582.47104635,-8.84697589524067e-06,2026-04-29 15:00:00+00:00,-0.008589437930696664,-0.008626539761367364,0.3256413699321267,,-0.009687438605288534,,76821.60082973288,76762.55203378345,0.0,0.0,0.0,0.02152764134508563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
1777478400,75893.5,76100.0,75672.5,75775.0,267.25222675,-7.642619403619403e-06,2026-04-29 16:00:00+00:00,-0.001515351166161527,-0.001516500471954574,0.3262313254110147,,-0.008368668246963246,,76660.58531746628,76735.4958136798,0.0,0.0,0.0,0.018597040548807214,1.0,0.0,0.018597040548807214,0.0,0.0,0.0,0.0,0.010775921400025368,0.003896696244836054
1777482000,75775.0,76155.5,75775.0,76154.0,209.88063892,-6.604710338413772e-06,2026-04-29 17:00:00+00:00,0.005001649620587356,0.004989182923211714,0.3404278511393057,,-0.0072321578205630805,,76582.64911477917,76719.56442152418,0.0,0.0,1.0,0.01607146182347351,1.0,0.0,0.01607146182347351,0.0,0.0,0.0,0.0,0.010775921400025368,0.0035431152232893357
1777485600,76156.5,76249.5,74927.0,75480.0,577.97724713,-2.752523751572605e-06,2026-04-29 18:00:00+00:00,-0.008850487170733001,-0.008889885366729017,0.3799544197606622,,-0.0030140135079720024,,76413.01078942853,76685.60375244133,0.0,0.0,0.0,0.006697807795493339,1.0,0.0,0.006697807795493339,0.0,0.0,0.0,0.0,0.010775921400025368,0.0022308036593721116
1777489200,75480.0,75582.0,75275.0,75543.0,192.50913257,-1.661888038148412e-06,2026-04-29 19:00:00+00:00,0.0008346581875993131,0.0008343100541557347,0.3796528429746841,,-0.001819767401772511,,76279.1629756703,76654.29954004567,0.0,0.0,1.0,0.004043927559494469,1.0,0.0,0.004043927559494469,0.0,0.0,0.0,0.0,0.010775921400025368,0.0018592604263322696
1777492800,75543.5,75842.0,75462.0,75649.5,140.39446153,-6.143021927369531e-07,2026-04-29 20:00:00+00:00,0.0014097930979706241,0.0014088002726903566,0.3785194976058454,,-0.0006726609010469637,,76182.2917486441,76626.77078552388,0.0,0.0,1.0,0.001494802002326586,1.0,0.0,0.001494802002326586,0.0,0.0,0.0,0.0,0.010775921400025368,0.001502382848328766
1777496400,75646.5,76069.0,75582.0,75916.5,128.27851314,0.0,2026-04-29 21:00:00+00:00,0.003529435092102462,0.003523221252670862,0.38520130987016193,,0.0,,76141.40071039117,76607.3113119479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
1777500000,75916.0,75970.0,75791.5,75902.5,63.79335821,0.0,2026-04-29 22:00:00+00:00,-0.0001844131381188996,-0.00018443014431246418,0.38432319593922254,,0.0,,76104.64675494637,76588.00141299042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
1777503600,75902.5,75960.5,75673.5,75757.0,50.51619853,0.0,2026-04-29 23:00:00+00:00,-0.00191693290734829,-0.0019187725746223636,0.38446053689737086,,0.0,,76051.16263880077,76565.23425099069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
1777507200,75757.0,76310.5,75642.0,76240.5,190.57544153,0.0,2026-04-30 00:00:00+00:00,0.006382248505088617,0.0063619682006556275,0.40272036503397735,,0.0,,76080.29146360065,76556.33742219643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
1777510800,76239.0,76440.0,76158.5,76203.0,139.63409641,0.0,2026-04-30 01:00:00+00:00,-0.0004918645601746929,-0.0004919855652278292,0.4024717783070284,,0.0,,76099.16969996977,76546.65694487598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
1777514400,76203.0,76326.0,75450.5,75669.5,244.83343813,0.0,2026-04-30 02:00:00+00:00,-0.007001036704591734,-0.0070256589501899395,0.42321531291919395,,0.0,,76033.0666692052,76522.62524775609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
1777518000,75669.5,75949.0,75630.5,75898.5,63.49832705,0.0,2026-04-30 03:00:00+00:00,0.0030263183977692343,0.0030217483142771662,0.40910862134857373,,0.0,,76012.36410471209,76505.52592589975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
1777521600,75898.0,75924.5,75377.0,75455.0,128.52228299,0.0,2026-04-30 04:00:00+00:00,-0.005843330237092936,-0.005860469289932995,0.41194861562982804,,0.0,,75926.61578091023,76476.74439368332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
1777525200,75455.0,75712.5,75293.0,75570.0,91.45215959,0.0,2026-04-30 05:00:00+00:00,0.001524087204293867,0.001522926962114623,0.4141783982896294,,0.0,,75871.75181461635,76451.9020815276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775921400025368,0.001293110568003044
