regime,ema_state,ema_slope,swing,rsi_state,stoch_state,atr_state,vwap_state,direction,params,n,wins,wr,exp_R
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA100_RSI7_SK14SS3SD3_ATR21,30,17,0.5667,0.7
bull,1,1,0,strong,weak,expansion,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR7,30,17,0.5667,0.7
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR7,30,17,0.5667,0.7
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,30,17,0.5667,0.7
bull,1,1,1,strong,strong,expansion,1,LONG,EMA50_RSI21_SK14SS3SD3_ATR7,30,17,0.5667,0.7
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA100_RSI7_SK21SS5SD5_ATR14,30,17,0.5667,0.7
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,30,17,0.5667,0.7
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA50_RSI21_SK5SS3SD3_ATR7,30,17,0.5667,0.7
bull,1,1,-1,strong,strong,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,30,17,0.5667,0.7
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR7,30,17,0.5667,0.7
bull,1,1,1,strong,overbought,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,30,17,0.5667,0.7
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR14,30,17,0.5667,0.7
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI14_SK5SS3SD3_ATR7,30,17,0.5667,0.7
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR7,30,17,0.5667,0.7
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA50_RSI14_SK5SS3SD3_ATR21,60,34,0.5667,0.7
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,60,34,0.5667,0.7
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR21,60,34,0.5667,0.7
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI14_SK5SS3SD3_ATR7,30,17,0.5667,0.7
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR7,53,30,0.566,0.6981
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR21,106,60,0.566,0.6981
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,53,30,0.566,0.6981
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR7,53,30,0.566,0.6981
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR7,53,30,0.566,0.6981
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR21,53,30,0.566,0.6981
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK5SS3SD3_ATR21,182,103,0.5659,0.6978
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR21,198,112,0.5657,0.697
bull,1,1,1,strong,overbought,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR14,46,26,0.5652,0.6957
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR14,23,13,0.5652,0.6957
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,23,13,0.5652,0.6957
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,23,13,0.5652,0.6957
range,1,1,0,strong,strong,neutral,1,LONG,EMA50_RSI21_SK21SS5SD5_ATR21,23,13,0.5652,0.6957
bull,1,1,-1,weak,strong,expansion,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR7,23,13,0.5652,0.6957
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,23,13,0.5652,0.6957
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI21_SK21SS5SD5_ATR21,23,13,0.5652,0.6957
range,1,1,0,strong,strong,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR21,23,13,0.5652,0.6957
bull,-1,-1,0,weak,overbought,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR21,23,13,0.5652,0.6957
bear,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR14,23,13,0.5652,0.6957
bear,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR21,23,13,0.5652,0.6957
bear,-1,-1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR7,23,13,0.5652,0.6957
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR7,23,13,0.5652,0.6957
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,46,26,0.5652,0.6957
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,23,13,0.5652,0.6957
bear,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR14,23,13,0.5652,0.6957
bull,1,1,-1,weak,strong,expansion,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR7,23,13,0.5652,0.6957
bull,-1,-1,0,weak,overbought,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR14,23,13,0.5652,0.6957
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,23,13,0.5652,0.6957
bull,1,1,1,strong,strong,expansion,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR14,23,13,0.5652,0.6957
bear,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR21,23,13,0.5652,0.6957
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR7,23,13,0.5652,0.6957
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,23,13,0.5652,0.6957
bull,1,1,-1,weak,strong,expansion,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR7,23,13,0.5652,0.6957
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,23,13,0.5652,0.6957
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,69,39,0.5652,0.6957
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,23,13,0.5652,0.6957
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR7,85,48,0.5647,0.6941
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR21,85,48,0.5647,0.6941
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,62,35,0.5645,0.6935
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,62,35,0.5645,0.6935
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,62,35,0.5645,0.6935
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR14,62,35,0.5645,0.6935
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,62,35,0.5645,0.6935
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR7,124,70,0.5645,0.6935
bull,1,1,1,strong,strong,neutral,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR7,124,70,0.5645,0.6935
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,39,22,0.5641,0.6923
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,39,22,0.5641,0.6923
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI14_SK5SS3SD3_ATR21,78,44,0.5641,0.6923
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,78,44,0.5641,0.6923
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR7,39,22,0.5641,0.6923
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,39,22,0.5641,0.6923
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA100_RSI7_SK21SS5SD5_ATR7,117,66,0.5641,0.6923
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR7,39,22,0.5641,0.6923
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR14,188,106,0.5638,0.6915
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA50_RSI14_SK5SS3SD3_ATR14,55,31,0.5636,0.6909
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,55,31,0.5636,0.6909
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR14,55,31,0.5636,0.6909
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR21,197,111,0.5635,0.6904
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,71,40,0.5634,0.6901
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,71,40,0.5634,0.6901
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK5SS3SD3_ATR14,206,116,0.5631,0.6893
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK5SS3SD3_ATR14,183,103,0.5628,0.6885
bear,-1,-1,0,weak,weak,expansion,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,32,18,0.5625,0.6875
bull,1,1,1,strong,strong,expansion,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR7,32,18,0.5625,0.6875
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,64,36,0.5625,0.6875
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,32,18,0.5625,0.6875
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR7,64,36,0.5625,0.6875
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR21,32,18,0.5625,0.6875
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR14,32,18,0.5625,0.6875
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR7,32,18,0.5625,0.6875
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI21_SK14SS3SD3_ATR7,32,18,0.5625,0.6875
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR14,80,45,0.5625,0.6875
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR21,96,54,0.5625,0.6875
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR14,32,18,0.5625,0.6875
bull,1,1,1,strong,strong,expansion,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,32,18,0.5625,0.6875
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,80,45,0.5625,0.6875
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR21,48,27,0.5625,0.6875
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,64,36,0.5625,0.6875
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA100_RSI7_SK5SS3SD3_ATR14,73,41,0.5616,0.6849
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR21,57,32,0.5614,0.6842
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,57,32,0.5614,0.6842
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI21_SK5SS3SD3_ATR21,57,32,0.5614,0.6842
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR14,57,32,0.5614,0.6842
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR14,98,55,0.5612,0.6837
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR7,164,92,0.561,0.6829
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR21,82,46,0.561,0.6829
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA50_RSI7_SK5SS3SD3_ATR14,66,37,0.5606,0.6818
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR21,66,37,0.5606,0.6818
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA100_RSI7_SK21SS5SD5_ATR14,132,74,0.5606,0.6818
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR7,91,51,0.5604,0.6813
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR21,91,51,0.5604,0.6813
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR7,91,51,0.5604,0.6813
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,141,79,0.5603,0.6809
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK5SS3SD3_ATR21,191,107,0.5602,0.6806
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK5SS3SD3_ATR21,216,121,0.5602,0.6806
bear,1,1,0,strong,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR14,50,28,0.56,0.68
bear,-1,-1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR21,25,14,0.56,0.68
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR14,25,14,0.56,0.68
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR14,25,14,0.56,0.68
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,25,14,0.56,0.68
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,25,14,0.56,0.68
bear,-1,-1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR14,25,14,0.56,0.68
bull,1,1,0,weak,strong,expansion,-1,LONG,EMA50_RSI14_SK5SS3SD3_ATR7,25,14,0.56,0.68
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR7,25,14,0.56,0.68
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR21,25,14,0.56,0.68
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,25,14,0.56,0.68
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR14,25,14,0.56,0.68
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,25,14,0.56,0.68
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA21_RSI14_SK21SS5SD5_ATR14,25,14,0.56,0.68
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR14,25,14,0.56,0.68
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,25,14,0.56,0.68
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR21,25,14,0.56,0.68
bear,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR14,25,14,0.56,0.68
bear,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR21,25,14,0.56,0.68
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR7,50,28,0.56,0.68
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,25,14,0.56,0.68
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,25,14,0.56,0.68
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,25,14,0.56,0.68
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR7,25,14,0.56,0.68
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR21,109,61,0.5596,0.6789
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,84,47,0.5595,0.6786
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,84,47,0.5595,0.6786
bull,-1,-1,0,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,84,47,0.5595,0.6786
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR7,59,33,0.5593,0.678
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,59,33,0.5593,0.678
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA50_RSI7_SK21SS5SD5_ATR14,59,33,0.5593,0.678
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR14,59,33,0.5593,0.678
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR21,59,33,0.5593,0.678
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,59,33,0.5593,0.678
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR14,195,109,0.559,0.6769
bull,1,1,0,overbought,strong,expansion,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR7,34,19,0.5588,0.6765
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR14,34,19,0.5588,0.6765
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR21,204,114,0.5588,0.6765
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,68,38,0.5588,0.6765
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,34,19,0.5588,0.6765
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR21,68,38,0.5588,0.6765
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR21,34,19,0.5588,0.6765
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,34,19,0.5588,0.6765
bull,1,1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,34,19,0.5588,0.6765
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,34,19,0.5588,0.6765
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR14,102,57,0.5588,0.6765
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,68,38,0.5588,0.6765
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR21,111,62,0.5586,0.6757
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR7,43,24,0.5581,0.6744
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA200_RSI7_SK5SS3SD3_ATR21,43,24,0.5581,0.6744
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,43,24,0.5581,0.6744
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR21,43,24,0.5581,0.6744
bull,1,1,1,strong,overbought,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,43,24,0.5581,0.6744
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK21SS5SD5_ATR7,43,24,0.5581,0.6744
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI21_SK5SS3SD3_ATR14,52,29,0.5577,0.6731
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,52,29,0.5577,0.6731
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR7,52,29,0.5577,0.6731
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA50_RSI7_SK21SS5SD5_ATR7,52,29,0.5577,0.6731
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,61,34,0.5574,0.6721
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR14,61,34,0.5574,0.6721
bull,1,1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR7,140,78,0.5571,0.6714
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,79,44,0.557,0.6709
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR21,88,49,0.5568,0.6705
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR14,88,49,0.5568,0.6705
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA21_RSI14_SK14SS3SD3_ATR14,36,20,0.5556,0.6667
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,27,15,0.5556,0.6667
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,27,15,0.5556,0.6667
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,63,35,0.5556,0.6667
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR21,63,35,0.5556,0.6667
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR21,63,35,0.5556,0.6667
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR14,36,20,0.5556,0.6667
bull,1,1,0,oversold,oversold,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR21,27,15,0.5556,0.6667
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,54,30,0.5556,0.6667
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR7,36,20,0.5556,0.6667
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR14,36,20,0.5556,0.6667
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,27,15,0.5556,0.6667
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR21,36,20,0.5556,0.6667
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR7,27,15,0.5556,0.6667
bull,1,1,1,strong,strong,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,117,65,0.5556,0.6667
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR14,27,15,0.5556,0.6667
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,27,15,0.5556,0.6667
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,27,15,0.5556,0.6667
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK5SS3SD3_ATR14,36,20,0.5556,0.6667
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA100_RSI21_SK14SS3SD3_ATR7,36,20,0.5556,0.6667
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI21_SK5SS3SD3_ATR7,45,25,0.5556,0.6667
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,36,20,0.5556,0.6667
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,36,20,0.5556,0.6667
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR7,36,20,0.5556,0.6667
bear,1,1,0,weak,strong,neutral,1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,27,15,0.5556,0.6667
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,36,20,0.5556,0.6667
bear,-1,-1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,27,15,0.5556,0.6667
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,27,15,0.5556,0.6667
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR7,36,20,0.5556,0.6667
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,36,20,0.5556,0.6667
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR14,27,15,0.5556,0.6667
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR7,27,15,0.5556,0.6667
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR21,36,20,0.5556,0.6667
